File ID,File Name,MIME Type,Size (bytes),View URL,Download URL,Category,Subcategory,Make,Clarity Model Name,Class,Orientation,UPC,Model Number,Scan Datetime,Capture Source
1PP8ebPpMeOqhc_9kehOmOxillQV-U8sO,194252618356_Mint_up_20250819_160343_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1PP8ebPpMeOqhc_9kehOmOxillQV-U8sO/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1PP8ebPpMeOqhc_9kehOmOxillQV-U8sO,Electronics,Headphones,Apple,AirPods Pro 2,Mint,Face_Up,194252618356,MQD83AM/A,2025-08-19T16:03:43,Elgato
1pz-l8atB49yiIY_bWkgylCwnLhEv-yQH,194253387442_Mint_down_20250819_150403_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1pz-l8atB49yiIY_bWkgylCwnLhEv-yQH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1pz-l8atB49yiIY_bWkgylCwnLhEv-yQH,Electronics,Tablets,Apple,iPad 10,Mint,Face_Down,194253387442,MPQ03LL/A,2025-08-19T15:04:03,Elgato
1rTxRXupGWG_mltjNvfxgrmikA66YReKQ,195949468025_Mint_down_20250819_150233_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1rTxRXupGWG_mltjNvfxgrmikA66YReKQ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1rTxRXupGWG_mltjNvfxgrmikA66YReKQ,Electronics,Tablets,Apple,iPad Pro 7 13-inch,Mint,Face_Down,195949468025,MWRG3LL/A,2025-08-19T15:02:33,Elgato
1xHnwQcxtd13o4r4yXccRomhRLFeBzY46,194253941538_Mint_up_20250819_154350_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1xHnwQcxtd13o4r4yXccRomhRLFeBzY46/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1xHnwQcxtd13o4r4yXccRomhRLFeBzY46,Electronics,Watches,Apple,Apple Watch 9 41mm,Mint,Face_Up,194253941538,MR933LW/A,2025-08-19T15:43:50,Elgato
1hqD9DpR8V2_qWdgXCceYIaSpovXAmiln,195950084931_Mint_down_20250819_150946_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1hqD9DpR8V2_qWdgXCceYIaSpovXAmiln/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1hqD9DpR8V2_qWdgXCceYIaSpovXAmiln,Electronics,Tablets,Apple,iPad 11,Mint,Face_Down,195950084931,3N789LL/A,2025-08-19T15:09:46,Elgato
1c5irhhiZ20arsy05QuqBIzS5RT3xUN_h,194253214977_Mint_down_20250819_151120_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1c5irhhiZ20arsy05QuqBIzS5RT3xUN_h/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1c5irhhiZ20arsy05QuqBIzS5RT3xUN_h,Electronics,Watches,Apple,Apple Watch 8 41mm,Mint,Face_Down,194253214977,MNU83LL/A,2025-08-19T15:11:20,Elgato
1yRvK4NE9XQJ2821_5zQKGbLm-IsL7nK9,194253324034_Mint_up_20250819_143452_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1yRvK4NE9XQJ2821_5zQKGbLm-IsL7nK9/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1yRvK4NE9XQJ2821_5zQKGbLm-IsL7nK9,Electronics,Headphones,Apple,AirPods 3,Mint,Face_Up,194253324034,MPNY3AM/A,2025-08-19T14:34:52,Elgato
1oaJXN90I_aW1EZSKmySei80c9ihv3oOa,194253845393_Mint_down_20250819_155230_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1oaJXN90I_aW1EZSKmySei80c9ihv3oOa/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1oaJXN90I_aW1EZSKmySei80c9ihv3oOa,Electronics,Watches,Apple,Apple Watch 9 41mm Cellular,Mint,Face_Down,194253845393,MRJ73LL/A,2025-08-19T15:52:30,Elgato
1EfjHs9yLMrpTdlckm4QEwGveVWPGTaDs,195950087383_Mint_up_20250819_150705_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1EfjHs9yLMrpTdlckm4QEwGveVWPGTaDs/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1EfjHs9yLMrpTdlckm4QEwGveVWPGTaDs,Electronics,Tablets,Apple,iPad 11,Mint,Face_Up,195950087383,MD4H4LL/A,2025-08-19T15:07:05,Elgato
14g6R25JKLZ8mLZLD4CdB3DIeDN0T16-Y,195949468025_Mint_down_20250819_150244_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/14g6R25JKLZ8mLZLD4CdB3DIeDN0T16-Y/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=14g6R25JKLZ8mLZLD4CdB3DIeDN0T16-Y,Electronics,Tablets,Apple,iPad Pro 7 13-inch,Mint,Face_Down,195949468025,MWRG3LL/A,2025-08-19T15:02:44,Elgato
1EzZoglRvD0YEcgzDW4zhhlowYWXqfBOA,195949560897_Mint_down_20250819_153235_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1EzZoglRvD0YEcgzDW4zhhlowYWXqfBOA/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1EzZoglRvD0YEcgzDW4zhhlowYWXqfBOA,Electronics,Watches,Apple,Apple Watch 10 42mm,Mint,Face_Down,195949560897,MWWG3LW/A,2025-08-19T15:32:35,Elgato
1ksx7U_qdROimvMMESOL9TmKrWhUx_CqP,194253389873_Mint_up_20250819_142719_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1ksx7U_qdROimvMMESOL9TmKrWhUx_CqP/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ksx7U_qdROimvMMESOL9TmKrWhUx_CqP,Electronics,Tablets,Apple,iPad 10,Mint,Face_Up,194253389873,MPQ93LL/A,2025-08-19T14:27:19,Elgato
1tUhHLWOF-tk4n9JMCE5cU17rEQlRBg_L,194253182832_Mint_down_20250819_153644_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1tUhHLWOF-tk4n9JMCE5cU17rEQlRBg_L/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1tUhHLWOF-tk4n9JMCE5cU17rEQlRBg_L,Electronics,Watches,Apple,Apple Watch 8 45mm Cellular,Mint,Face_Down,194253182832,MNKP3LL/A,2025-08-19T15:36:44,Elgato
10XaOO0Fhhij78fwBAYuOQ93tc15M90mB,194253853817_Mint_down_20250819_154543_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/10XaOO0Fhhij78fwBAYuOQ93tc15M90mB/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=10XaOO0Fhhij78fwBAYuOQ93tc15M90mB,Electronics,Watches,Apple,Apple Watch 9 45mm Cellular,Mint,Face_Down,194253853817,MRMX3LL/A,2025-08-19T15:45:43,Elgato
1tAaS5jNZIo1nps8VyjQ4SkSqubTiz5Ce,194253845393_Mint_down_20250819_155239_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1tAaS5jNZIo1nps8VyjQ4SkSqubTiz5Ce/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1tAaS5jNZIo1nps8VyjQ4SkSqubTiz5Ce,Electronics,Watches,Apple,Apple Watch 9 41mm Cellular,Mint,Face_Down,194253845393,MRJ73LL/A,2025-08-19T15:52:39,Elgato
1TeN93pJ5xH47RCXx9L-OuZIAmR31_1Dj,195949561283_Mint_down_20250819_155807_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1TeN93pJ5xH47RCXx9L-OuZIAmR31_1Dj/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1TeN93pJ5xH47RCXx9L-OuZIAmR31_1Dj,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Mint,Face_Down,195949561283,MWY63LW/A,2025-08-19T15:58:07,Elgato
1HfjRexMFVfMQ_Hb-48DuXvm6FuqYxEDy,194253407980_GradeA_up_20250819_113810_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1HfjRexMFVfMQ_Hb-48DuXvm6FuqYxEDy/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1HfjRexMFVfMQ_Hb-48DuXvm6FuqYxEDy,Electronics,Phones,Apple,iPhone 14,Grade_A,Face_Up,194253407980,MPUA3LL/A,2025-08-19T11:38:10,Elgato
1gXR438o8ojB6tHveW_qRO-_SPQL1goRH,195949805073_GradeA_down_20250819_113402_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1gXR438o8ojB6tHveW_qRO-_SPQL1goRH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1gXR438o8ojB6tHveW_qRO-_SPQL1goRH,Electronics,Phones,Apple,iPhone 16 Pro Max,Grade_A,Face_Down,195949805073,MYW63LL/A,2025-08-19T11:34:02,Elgato
1cwylUde4k4wFFnoXQJ5UVxoCjNQbMglm,195949805073_GradeA_down_20250819_113423_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1cwylUde4k4wFFnoXQJ5UVxoCjNQbMglm/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1cwylUde4k4wFFnoXQJ5UVxoCjNQbMglm,Electronics,Phones,Apple,iPhone 16 Pro Max,Grade_A,Face_Down,195949805073,MYW63LL/A,2025-08-19T11:34:23,Elgato
1JxS5UUx8mfgdz_Nv9mT7i5U74qFU2C-m,195949035005_GradeA_down_20250819_113006_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1JxS5UUx8mfgdz_Nv9mT7i5U74qFU2C-m/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1JxS5UUx8mfgdz_Nv9mT7i5U74qFU2C-m,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Down,195949035005,MTLV3LL/A,2025-08-19T11:30:06,Elgato
10foer76e8LdsODUZsDQeGjcPVvSQxzko,194253400905_GradeA_up_20250819_114533_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/10foer76e8LdsODUZsDQeGjcPVvSQxzko/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=10foer76e8LdsODUZsDQeGjcPVvSQxzko,Electronics,Phones,Apple,iPhone 14 Pro,Grade_A,Face_Up,194253400905,MPXT3LL/A,2025-08-19T11:45:33,Elgato
1uXFUOknt_a0vsze7zs12eOy3oYPqvx7T,194253407980_GradeA_up_20250819_114037_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1uXFUOknt_a0vsze7zs12eOy3oYPqvx7T/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1uXFUOknt_a0vsze7zs12eOy3oYPqvx7T,Electronics,Phones,Apple,iPhone 14,Grade_A,Face_Up,194253407980,MPUA3LL/A,2025-08-19T11:40:37,Elgato
14FQwSs2iVHpmpcYm3rRe9MVz_lz0oYaB,195949805042_Mint_up_20250819_111202_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/14FQwSs2iVHpmpcYm3rRe9MVz_lz0oYaB/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=14FQwSs2iVHpmpcYm3rRe9MVz_lz0oYaB,Electronics,Phones,Apple,iPhone 16 Pro Max,Mint,Face_Up,195949805042,MYW33LL/A,2025-08-19T11:12:02,Elgato
1w9IfbCH5DrPwgVwpNmn9VFBzgUxwT_t2,195949035005_GradeA_up_20250819_114814_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1w9IfbCH5DrPwgVwpNmn9VFBzgUxwT_t2/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1w9IfbCH5DrPwgVwpNmn9VFBzgUxwT_t2,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Up,195949035005,MTLV3LL/A,2025-08-19T11:48:14,Elgato
1Zg_JQCbCobJ2kxsGpCPcEq9XX7wLKIbE,194252869581_GradeA_down_20250819_113940_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1Zg_JQCbCobJ2kxsGpCPcEq9XX7wLKIbE/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Zg_JQCbCobJ2kxsGpCPcEq9XX7wLKIbE,Electronics,Phones,Apple,iPhone 12,Grade_A,Face_Down,194252869581,MMPX3LL/A,2025-08-19T11:39:40,Elgato
1rSco4VOCapOIqruVu-ngz1UPgOMdOr48,194253407980_GradeA_down_20250819_113601_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1rSco4VOCapOIqruVu-ngz1UPgOMdOr48/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1rSco4VOCapOIqruVu-ngz1UPgOMdOr48,Electronics,Phones,Apple,iPhone 14,Grade_A,Face_Down,194253407980,MPUA3LL/A,2025-08-19T11:36:01,Elgato
1OYEra-l6kiAlg7UQgfpwa4wPHSZIbSnE,194253400905_GradeA_down_20250819_113112_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1OYEra-l6kiAlg7UQgfpwa4wPHSZIbSnE/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1OYEra-l6kiAlg7UQgfpwa4wPHSZIbSnE,Electronics,Phones,Apple,iPhone 14 Pro,Grade_A,Face_Down,194253400905,MPXT3LL/A,2025-08-19T11:31:12,Elgato
1H0bgYnVWcrO65NBLBNlLUZoCnpf2NtMq,194253399469_Mint_down_20250819_105434_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1H0bgYnVWcrO65NBLBNlLUZoCnpf2NtMq/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1H0bgYnVWcrO65NBLBNlLUZoCnpf2NtMq,Electronics,Phones,Apple,iPhone 14 Pro,Mint,Face_Down,194253399469,3L242LL/A,2025-08-19T10:54:34,Elgato
1s4vt_rVtpyoK_VqfZbD2Fvftf7P32LHg,194253407980_GradeA_down_20250819_113551_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1s4vt_rVtpyoK_VqfZbD2Fvftf7P32LHg/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1s4vt_rVtpyoK_VqfZbD2Fvftf7P32LHg,Electronics,Phones,Apple,iPhone 14,Grade_A,Face_Down,194253407980,MPUA3LL/A,2025-08-19T11:35:51,Elgato
1DFS1AfjaFETouA_4t0CO20kf4ebK4VKm,195949805073_GradeA_up_20250819_113333_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1DFS1AfjaFETouA_4t0CO20kf4ebK4VKm/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1DFS1AfjaFETouA_4t0CO20kf4ebK4VKm,Electronics,Phones,Apple,iPhone 16 Pro Max,Grade_A,Face_Up,195949805073,MYW63LL/A,2025-08-19T11:33:33,Elgato
1YBmUN4YYMlMCINsnPiS80oKhL2vdF1fU,195949033889_Mint_down_20250819_111506_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1YBmUN4YYMlMCINsnPiS80oKhL2vdF1fU/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1YBmUN4YYMlMCINsnPiS80oKhL2vdF1fU,Electronics,Phones,Apple,iPhone 15,Mint,Face_Down,195949033889,3M415LL/A,2025-08-19T11:15:06,Elgato
1Zk_dqETSYnr6f4jseb3Q7BHmy1kpXPXK,195949820908_Mint_down_20250819_111034_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1Zk_dqETSYnr6f4jseb3Q7BHmy1kpXPXK/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Zk_dqETSYnr6f4jseb3Q7BHmy1kpXPXK,Electronics,Phones,Apple,iPhone 16,Mint,Face_Down,195949820908,MYAP3LL/A,2025-08-19T11:10:34,Elgato
1StI5NClWUt1RCIZeBkTezytkYmKvNdfN,194253400905_GradeA_down_20250819_113132_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1StI5NClWUt1RCIZeBkTezytkYmKvNdfN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1StI5NClWUt1RCIZeBkTezytkYmKvNdfN,Electronics,Phones,Apple,iPhone 14 Pro,Grade_A,Face_Down,194253400905,MPXT3LL/A,2025-08-19T11:31:32,Elgato
1ZJaoyV890cafCKjuyJBjzM7T-C8U5Zez,194252869581_GradeA_up_20250819_113929_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1ZJaoyV890cafCKjuyJBjzM7T-C8U5Zez/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ZJaoyV890cafCKjuyJBjzM7T-C8U5Zez,Electronics,Phones,Apple,iPhone 12,Grade_A,Face_Up,194252869581,MMPX3LL/A,2025-08-19T11:39:29,Elgato
1cjM2RWxw3Fi6NRsGhl9avomeFQAuR9bo,194252705391_Mint_up_20250819_110736_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1cjM2RWxw3Fi6NRsGhl9avomeFQAuR9bo/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1cjM2RWxw3Fi6NRsGhl9avomeFQAuR9bo,Electronics,Phones,Apple,iPhone 13,Mint,Face_Up,194252705391,MLML3LL/A,2025-08-19T11:07:36,Elgato
1OxleliznoLY_SyXvaOwObC-7LSWdDT1e,194252869567_Mint_up_20250819_111949_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1OxleliznoLY_SyXvaOwObC-7LSWdDT1e/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1OxleliznoLY_SyXvaOwObC-7LSWdDT1e,Electronics,Phones,Apple,iPhone 12,Mint,Face_Up,194252869567,MMPT3LL/A,2025-08-19T11:19:49,Elgato
1CR_6MQgPbfw8CcwDWNz5eohZEztF62LY,194252869598_GradeA_up_20250819_113217_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1CR_6MQgPbfw8CcwDWNz5eohZEztF62LY/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1CR_6MQgPbfw8CcwDWNz5eohZEztF62LY,Electronics,Phones,Apple,iPhone 12,Grade_A,Face_Up,194252869598,MMPY3LL/A,2025-08-19T11:32:17,Elgato
1XFrl9ks3fUJPuQ7UvxHEbNqRHSwHwyMA,195949035005_GradeA_up_20250819_112557_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1XFrl9ks3fUJPuQ7UvxHEbNqRHSwHwyMA/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1XFrl9ks3fUJPuQ7UvxHEbNqRHSwHwyMA,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Up,195949035005,MTLV3LL/A,2025-08-19T11:25:57,Elgato
1SBoN3KLyrofF45dHU5iJA6mXecUrxDKR,194253407980_GradeA_down_20250819_114119_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1SBoN3KLyrofF45dHU5iJA6mXecUrxDKR/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1SBoN3KLyrofF45dHU5iJA6mXecUrxDKR,Electronics,Phones,Apple,iPhone 14,Grade_A,Face_Down,194253407980,MPUA3LL/A,2025-08-19T11:41:19,Elgato
1PPh4r_6RtluT8Nu-MjYZmIsEYzbd9nwE,194253401896_Mint_down_20250819_112158_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1PPh4r_6RtluT8Nu-MjYZmIsEYzbd9nwE/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1PPh4r_6RtluT8Nu-MjYZmIsEYzbd9nwE,Electronics,Phones,Apple,iPhone 14 Pro,Mint,Face_Down,194253401896,MQ0E3LL/A,2025-08-19T11:21:58,Elgato
1UI-IfLEJ6QBqvuxjV6QTOyICj4CZmumU,194252028698_GradeA_down_20250819_113727_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1UI-IfLEJ6QBqvuxjV6QTOyICj4CZmumU/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1UI-IfLEJ6QBqvuxjV6QTOyICj4CZmumU,Electronics,Phones,Apple,iPhone 12,Grade_A,Face_Down,194252028698,MGH63LL/A,2025-08-19T11:37:27,Elgato
1E3KTtIOhy0mpk1JFpYHVbEtmL6lghj7y,195949033889_Mint_up_20250819_111417_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1E3KTtIOhy0mpk1JFpYHVbEtmL6lghj7y/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1E3KTtIOhy0mpk1JFpYHVbEtmL6lghj7y,Electronics,Phones,Apple,iPhone 15,Mint,Face_Up,195949033889,3M415LL/A,2025-08-19T11:14:17,Elgato
1tmgscfFHJrjPgz45f73FwDAhZonntZOX,194252869598_Mint_up_20250819_105827_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1tmgscfFHJrjPgz45f73FwDAhZonntZOX/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1tmgscfFHJrjPgz45f73FwDAhZonntZOX,Electronics,Phones,Apple,iPhone 12,Mint,Face_Up,194252869598,MMPY3LL/A,2025-08-19T10:58:27,Elgato
1nBDGKw3fop8-C6EZd-wOQLoMzIWKV_qg,194252869567_Mint_down_20250819_112038_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1nBDGKw3fop8-C6EZd-wOQLoMzIWKV_qg/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nBDGKw3fop8-C6EZd-wOQLoMzIWKV_qg,Electronics,Phones,Apple,iPhone 12,Mint,Face_Down,194252869567,MMPT3LL/A,2025-08-19T11:20:38,Elgato
1bQYzYls35aJDEgNYVBbWhabzORA4LR3-,195949035005_GradeA_up_20250819_112609_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1bQYzYls35aJDEgNYVBbWhabzORA4LR3-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1bQYzYls35aJDEgNYVBbWhabzORA4LR3-,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Up,195949035005,MTLV3LL/A,2025-08-19T11:26:09,Elgato
1W6XS33_HAaodQ9FqbfLwXwzSqtRYNEg6,194253403210_GradeA_down_20250819_112839_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1W6XS33_HAaodQ9FqbfLwXwzSqtRYNEg6/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1W6XS33_HAaodQ9FqbfLwXwzSqtRYNEg6,Electronics,Phones,Apple,iPhone 14 Pro,Grade_A,Face_Down,194253403210,MQ0N3LL/A,2025-08-19T11:28:39,Elgato
1Y397-z_jdrVJCJBfo2S7l3ccnR7Vzkfl,194252869581_GradeA_up_20250819_114405_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1Y397-z_jdrVJCJBfo2S7l3ccnR7Vzkfl/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Y397-z_jdrVJCJBfo2S7l3ccnR7Vzkfl,Electronics,Phones,Apple,iPhone 12,Grade_A,Face_Up,194252869581,MMPX3LL/A,2025-08-19T11:44:05,Elgato
1Wd-FtWmeDTMBIgT_mNLhsg3uY0WXzOcu,194252694633_Mint_up_20250819_111306_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1Wd-FtWmeDTMBIgT_mNLhsg3uY0WXzOcu/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Wd-FtWmeDTMBIgT_mNLhsg3uY0WXzOcu,Electronics,Phones,Apple,iPhone 13 Pro Max,Mint,Face_Up,194252694633,3J789LL/A,2025-08-19T11:13:06,Elgato
1yrwkShDrbYEgEE9BZ9Jz6Ykd9iTIK7PF,194252869598_GradeA_down_20250819_113257_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1yrwkShDrbYEgEE9BZ9Jz6Ykd9iTIK7PF/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1yrwkShDrbYEgEE9BZ9Jz6Ykd9iTIK7PF,Electronics,Phones,Apple,iPhone 12,Grade_A,Face_Down,194252869598,MMPY3LL/A,2025-08-19T11:32:57,Elgato
17H2gTIuWSmmclRE-W8JwbQ451EsCYtXO,195949805073_GradeA_up_20250819_113343_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/17H2gTIuWSmmclRE-W8JwbQ451EsCYtXO/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17H2gTIuWSmmclRE-W8JwbQ451EsCYtXO,Electronics,Phones,Apple,iPhone 16 Pro Max,Grade_A,Face_Up,195949805073,MYW63LL/A,2025-08-19T11:33:43,Elgato
1OV3vsm-ycFM2wLy5RhkoA6LSaqqBw_J1,195949035005_GradeA_down_20250819_114854_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1OV3vsm-ycFM2wLy5RhkoA6LSaqqBw_J1/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1OV3vsm-ycFM2wLy5RhkoA6LSaqqBw_J1,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Down,195949035005,MTLV3LL/A,2025-08-19T11:48:54,Elgato
17-j1mSe7tVDaO58jwc0mLsgrf8e6rLux,195949035005_GradeA_up_20250819_114834_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/17-j1mSe7tVDaO58jwc0mLsgrf8e6rLux/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17-j1mSe7tVDaO58jwc0mLsgrf8e6rLux,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Up,195949035005,MTLV3LL/A,2025-08-19T11:48:34,Elgato
1wewMmV1eAf5yLhQ-I8PlBfS1IWC89u8j,194252702918_GradeA_down_20250819_114745_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1wewMmV1eAf5yLhQ-I8PlBfS1IWC89u8j/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1wewMmV1eAf5yLhQ-I8PlBfS1IWC89u8j,Electronics,Phones,Apple,iPhone 13,Grade_A,Face_Down,194252702918,MLN13LL/A,2025-08-19T11:47:45,Elgato
1aRkuOmXLWETlOHG9qZtIlvSnBbPVKdVz,194252869598_Mint_down_20250819_110607_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1aRkuOmXLWETlOHG9qZtIlvSnBbPVKdVz/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1aRkuOmXLWETlOHG9qZtIlvSnBbPVKdVz,Electronics,Phones,Apple,iPhone 12,Mint,Face_Down,194252869598,MMPY3LL/A,2025-08-19T11:06:07,Elgato
1F_PKfbWIP6tyJjn08isl_KRPwzWw-8G0,195949035005_GradeA_down_20250819_114844_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1F_PKfbWIP6tyJjn08isl_KRPwzWw-8G0/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1F_PKfbWIP6tyJjn08isl_KRPwzWw-8G0,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Down,195949035005,MTLV3LL/A,2025-08-19T11:48:44,Elgato
1E5PGFdwq4iZLLbQ-asvJZF7v0qQgLXL7,195949805042_Mint_up_20250819_111152_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1E5PGFdwq4iZLLbQ-asvJZF7v0qQgLXL7/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1E5PGFdwq4iZLLbQ-asvJZF7v0qQgLXL7,Electronics,Phones,Apple,iPhone 16 Pro Max,Mint,Face_Up,195949805042,MYW33LL/A,2025-08-19T11:11:52,Elgato
1jb5YYTq4p0uw09u5QldeXPu-7bjKdkWg,194253407980_GradeA_up_20250819_113540_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1jb5YYTq4p0uw09u5QldeXPu-7bjKdkWg/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1jb5YYTq4p0uw09u5QldeXPu-7bjKdkWg,Electronics,Phones,Apple,iPhone 14,Grade_A,Face_Up,194253407980,MPUA3LL/A,2025-08-19T11:35:40,Elgato
1jIwwEq8F2iipUKONCsxMdfMP6jbqCKfU,195949035005_GradeA_up_20250819_114824_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1jIwwEq8F2iipUKONCsxMdfMP6jbqCKfU/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1jIwwEq8F2iipUKONCsxMdfMP6jbqCKfU,Electronics,Phones,Apple,iPhone 15,Grade_A,Face_Up,195949035005,MTLV3LL/A,2025-08-19T11:48:24,Elgato
