path,filename,product_name,model,condition,barcode,anomaly_type,is_anomaly
./extracted_data/clarity_dataset_v6\train\iPad_Pro_7_13-inch_Good\195949468254_GradeA_up_20250821_081607_full.jpg,195949468254_GradeA_up_20250821_081607_full.jpg,iPad_Pro_7,13-inch,Good,195949468254,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Pro_7_13-inch_Good\195949468254_GradeA_up_20250821_081618_full.jpg,195949468254_GradeA_up_20250821_081618_full.jpg,iPad_Pro_7,13-inch,Good,195949468254,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252028698_GradeA_down_20250819_113706_full.jpg,194252028698_GradeA_down_20250819_113706_full.jpg,iPhone,12,Good,194252028698,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252028698_GradeA_down_20250819_113717_full.jpg,194252028698_GradeA_down_20250819_113717_full.jpg,iPhone,12,Good,194252028698,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252028698_GradeA_down_20250819_113727_full.jpg,194252028698_GradeA_down_20250819_113727_full.jpg,iPhone,12,Good,194252028698,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252028698_GradeA_up_20250819_113636_full.jpg,194252028698_GradeA_up_20250819_113636_full.jpg,iPhone,12,Good,194252028698,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252028698_GradeA_up_20250819_113647_full.jpg,194252028698_GradeA_up_20250819_113647_full.jpg,iPhone,12,Good,194252028698,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869567_Mint_down_20250819_112018_full.jpg,194252869567_Mint_down_20250819_112018_full.jpg,iPhone,12,Good,194252869567,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869567_Mint_down_20250819_112027_full.jpg,194252869567_Mint_down_20250819_112027_full.jpg,iPhone,12,Good,194252869567,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869567_Mint_down_20250819_112038_full.jpg,194252869567_Mint_down_20250819_112038_full.jpg,iPhone,12,Good,194252869567,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869567_Mint_up_20250819_111949_full.jpg,194252869567_Mint_up_20250819_111949_full.jpg,iPhone,12,Good,194252869567,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_down_20250819_113950_full.jpg,194252869581_GradeA_down_20250819_113950_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_down_20250819_114437_full.jpg,194252869581_GradeA_down_20250819_114437_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_down_20250819_114447_full.jpg,194252869581_GradeA_down_20250819_114447_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_down_20250819_114457_full.jpg,194252869581_GradeA_down_20250819_114457_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_up_20250819_113908_full.jpg,194252869581_GradeA_up_20250819_113908_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_up_20250819_113918_full.jpg,194252869581_GradeA_up_20250819_113918_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_up_20250819_113929_full.jpg,194252869581_GradeA_up_20250819_113929_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_up_20250819_114405_full.jpg,194252869581_GradeA_up_20250819_114405_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_up_20250819_114415_full.jpg,194252869581_GradeA_up_20250819_114415_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869581_GradeA_up_20250819_114427_full.jpg,194252869581_GradeA_up_20250819_114427_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_GradeA_down_20250819_113237_full.jpg,194252869598_GradeA_down_20250819_113237_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_GradeA_down_20250819_113248_full.jpg,194252869598_GradeA_down_20250819_113248_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_GradeA_down_20250819_113257_full.jpg,194252869598_GradeA_down_20250819_113257_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_GradeA_up_20250819_113207_full.jpg,194252869598_GradeA_up_20250819_113207_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_GradeA_up_20250819_113227_full.jpg,194252869598_GradeA_up_20250819_113227_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_Mint_down_20250819_110557_full.jpg,194252869598_Mint_down_20250819_110557_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_Mint_down_20250819_110607_full.jpg,194252869598_Mint_down_20250819_110607_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_Mint_up_20250819_105827_full.jpg,194252869598_Mint_up_20250819_105827_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_Mint_up_20250819_110426_full.jpg,194252869598_Mint_up_20250819_110426_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_12_Good\194252869598_Mint_up_20250819_110506_full.jpg,194252869598_Mint_up_20250819_110506_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_GradeA_down_20250819_114735_full.jpg,194252702918_GradeA_down_20250819_114735_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_GradeA_down_20250819_114745_full.jpg,194252702918_GradeA_down_20250819_114745_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_GradeA_up_20250819_114654_full.jpg,194252702918_GradeA_up_20250819_114654_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_GradeA_up_20250819_114704_full.jpg,194252702918_GradeA_up_20250819_114704_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_Mint_down_20250819_110916_full.jpg,194252702918_Mint_down_20250819_110916_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_Mint_down_20250819_110927_full.jpg,194252702918_Mint_down_20250819_110927_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_Mint_down_20250819_110937_full.jpg,194252702918_Mint_down_20250819_110937_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_Mint_up_20250819_110844_full.jpg,194252702918_Mint_up_20250819_110844_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_Mint_up_20250819_110855_full.jpg,194252702918_Mint_up_20250819_110855_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252702918_Mint_up_20250819_110905_full.jpg,194252702918_Mint_up_20250819_110905_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_down_20250819_110748_full.jpg,194252705391_Mint_down_20250819_110748_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_down_20250819_110808_full.jpg,194252705391_Mint_down_20250819_110808_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_down_20250819_111916_full.jpg,194252705391_Mint_down_20250819_111916_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_up_20250819_110715_full.jpg,194252705391_Mint_up_20250819_110715_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_up_20250819_110725_full.jpg,194252705391_Mint_up_20250819_110725_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_up_20250819_110736_full.jpg,194252705391_Mint_up_20250819_110736_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_up_20250819_111828_full.jpg,194252705391_Mint_up_20250819_111828_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_up_20250819_111837_full.jpg,194252705391_Mint_up_20250819_111837_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Good\194252705391_Mint_up_20250819_111847_full.jpg,194252705391_Mint_up_20250819_111847_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Pro_Max_Good\194252694633_Mint_down_20250819_111326_full.jpg,194252694633_Mint_down_20250819_111326_full.jpg,iPhone_13_Pro,Max,Good,194252694633,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Pro_Max_Good\194252694633_Mint_down_20250819_111336_full.jpg,194252694633_Mint_down_20250819_111336_full.jpg,iPhone_13_Pro,Max,Good,194252694633,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Pro_Max_Good\194252694633_Mint_down_20250819_111345_full.jpg,194252694633_Mint_down_20250819_111345_full.jpg,iPhone_13_Pro,Max,Good,194252694633,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Pro_Max_Good\194252694633_Mint_up_20250819_111306_full.jpg,194252694633_Mint_up_20250819_111306_full.jpg,iPhone_13_Pro,Max,Good,194252694633,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_13_Pro_Max_Good\194252694633_Mint_up_20250819_111316_full.jpg,194252694633_Mint_up_20250819_111316_full.jpg,iPhone_13_Pro,Max,Good,194252694633,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_113551_full.jpg,194253407980_GradeA_down_20250819_113551_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_113601_full.jpg,194253407980_GradeA_down_20250819_113601_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_113611_full.jpg,194253407980_GradeA_down_20250819_113611_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_113820_full.jpg,194253407980_GradeA_down_20250819_113820_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_113830_full.jpg,194253407980_GradeA_down_20250819_113830_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_113841_full.jpg,194253407980_GradeA_down_20250819_113841_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_114058_full.jpg,194253407980_GradeA_down_20250819_114058_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_down_20250819_114119_full.jpg,194253407980_GradeA_down_20250819_114119_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_up_20250819_113520_full.jpg,194253407980_GradeA_up_20250819_113520_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_up_20250819_113750_full.jpg,194253407980_GradeA_up_20250819_113750_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_up_20250819_113800_full.jpg,194253407980_GradeA_up_20250819_113800_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_up_20250819_113810_full.jpg,194253407980_GradeA_up_20250819_113810_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_up_20250819_114037_full.jpg,194253407980_GradeA_up_20250819_114037_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_GradeA_up_20250819_114047_full.jpg,194253407980_GradeA_up_20250819_114047_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_Mint_down_20250819_111738_full.jpg,194253407980_Mint_down_20250819_111738_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_Mint_down_20250819_111748_full.jpg,194253407980_Mint_down_20250819_111748_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_Mint_up_20250819_111708_full.jpg,194253407980_Mint_up_20250819_111708_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_Mint_up_20250819_111718_full.jpg,194253407980_Mint_up_20250819_111718_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Good\194253407980_Mint_up_20250819_111728_full.jpg,194253407980_Mint_up_20250819_111728_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253399469_Mint_down_20250819_105411_full.jpg,194253399469_Mint_down_20250819_105411_full.jpg,iPhone_14,Pro,Good,194253399469,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253399469_Mint_down_20250819_105434_full.jpg,194253399469_Mint_down_20250819_105434_full.jpg,iPhone_14,Pro,Good,194253399469,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253399469_Mint_up_20250819_105346_full.jpg,194253399469_Mint_up_20250819_105346_full.jpg,iPhone_14,Pro,Good,194253399469,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253399469_Mint_up_20250819_105400_full.jpg,194253399469_Mint_up_20250819_105400_full.jpg,iPhone_14,Pro,Good,194253399469,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_down_20250819_113132_full.jpg,194253400905_GradeA_down_20250819_113132_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_down_20250819_114554_full.jpg,194253400905_GradeA_down_20250819_114554_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_down_20250819_114603_full.jpg,194253400905_GradeA_down_20250819_114603_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_down_20250819_114613_full.jpg,194253400905_GradeA_down_20250819_114613_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_up_20250819_113042_full.jpg,194253400905_GradeA_up_20250819_113042_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_up_20250819_113052_full.jpg,194253400905_GradeA_up_20250819_113052_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_up_20250819_113102_full.jpg,194253400905_GradeA_up_20250819_113102_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_up_20250819_114522_full.jpg,194253400905_GradeA_up_20250819_114522_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253400905_GradeA_up_20250819_114543_full.jpg,194253400905_GradeA_up_20250819_114543_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253401896_Mint_down_20250819_112138_full.jpg,194253401896_Mint_down_20250819_112138_full.jpg,iPhone_14,Pro,Good,194253401896,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253401896_Mint_down_20250819_112148_full.jpg,194253401896_Mint_down_20250819_112148_full.jpg,iPhone_14,Pro,Good,194253401896,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253401896_Mint_down_20250819_112158_full.jpg,194253401896_Mint_down_20250819_112158_full.jpg,iPhone_14,Pro,Good,194253401896,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253401896_Mint_up_20250819_112106_full.jpg,194253401896_Mint_up_20250819_112106_full.jpg,iPhone_14,Pro,Good,194253401896,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253401896_Mint_up_20250819_112117_full.jpg,194253401896_Mint_up_20250819_112117_full.jpg,iPhone_14,Pro,Good,194253401896,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253401896_Mint_up_20250819_112127_full.jpg,194253401896_Mint_up_20250819_112127_full.jpg,iPhone_14,Pro,Good,194253401896,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253403210_GradeA_down_20250819_112839_full.jpg,194253403210_GradeA_down_20250819_112839_full.jpg,iPhone_14,Pro,Good,194253403210,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253403210_GradeA_down_20250819_112849_full.jpg,194253403210_GradeA_down_20250819_112849_full.jpg,iPhone_14,Pro,Good,194253403210,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253403210_GradeA_up_20250819_112809_full.jpg,194253403210_GradeA_up_20250819_112809_full.jpg,iPhone_14,Pro,Good,194253403210,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253403210_GradeA_up_20250819_112819_full.jpg,194253403210_GradeA_up_20250819_112819_full.jpg,iPhone_14,Pro,Good,194253403210,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_14_Pro_Good\194253403210_GradeA_up_20250819_112829_full.jpg,194253403210_GradeA_up_20250819_112829_full.jpg,iPhone_14,Pro,Good,194253403210,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Counterfeit\195949035005_Counterfeit_down_20250821_093728_full.jpg,195949035005_Counterfeit_down_20250821_093728_full.jpg,iPhone,15,Counterfeit,195949035005,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_15_Counterfeit\195949035005_Counterfeit_down_20250821_093809_full.jpg,195949035005_Counterfeit_down_20250821_093809_full.jpg,iPhone,15,Counterfeit,195949035005,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_15_Counterfeit\195949035005_Counterfeit_down_20250821_093842_full.jpg,195949035005_Counterfeit_down_20250821_093842_full.jpg,iPhone,15,Counterfeit,195949035005,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_15_Counterfeit\195949035005_Counterfeit_up_20250821_093715_full.jpg,195949035005_Counterfeit_up_20250821_093715_full.jpg,iPhone,15,Counterfeit,195949035005,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_15_Counterfeit\195949035005_Counterfeit_up_20250821_093832_full.jpg,195949035005_Counterfeit_up_20250821_093832_full.jpg,iPhone,15,Counterfeit,195949035005,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949033889_Mint_down_20250819_111447_full.jpg,195949033889_Mint_down_20250819_111447_full.jpg,iPhone,15,Good,195949033889,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949033889_Mint_down_20250819_111457_full.jpg,195949033889_Mint_down_20250819_111457_full.jpg,iPhone,15,Good,195949033889,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949033889_Mint_down_20250819_111506_full.jpg,195949033889_Mint_down_20250819_111506_full.jpg,iPhone,15,Good,195949033889,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949033889_Mint_up_20250819_111417_full.jpg,195949033889_Mint_up_20250819_111417_full.jpg,iPhone,15,Good,195949033889,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949033889_Mint_up_20250819_111426_full.jpg,195949033889_Mint_up_20250819_111426_full.jpg,iPhone,15,Good,195949033889,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949033889_Mint_up_20250819_111437_full.jpg,195949033889_Mint_up_20250819_111437_full.jpg,iPhone,15,Good,195949033889,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250819_112642_full.jpg,195949035005_GradeA_down_20250819_112642_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250819_112652_full.jpg,195949035005_GradeA_down_20250819_112652_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250819_112703_full.jpg,195949035005_GradeA_down_20250819_112703_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250819_112955_full.jpg,195949035005_GradeA_down_20250819_112955_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250819_113015_full.jpg,195949035005_GradeA_down_20250819_113015_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250819_114844_full.jpg,195949035005_GradeA_down_20250819_114844_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250819_114854_full.jpg,195949035005_GradeA_down_20250819_114854_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_072625_full.jpg,195949035005_GradeA_down_20250821_072625_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_072635_full.jpg,195949035005_GradeA_down_20250821_072635_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_072645_full.jpg,195949035005_GradeA_down_20250821_072645_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_072752_full.jpg,195949035005_GradeA_down_20250821_072752_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_072802_full.jpg,195949035005_GradeA_down_20250821_072802_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_073218_full.jpg,195949035005_GradeA_down_20250821_073218_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_073228_full.jpg,195949035005_GradeA_down_20250821_073228_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_down_20250821_073238_full.jpg,195949035005_GradeA_down_20250821_073238_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250819_112451_full.jpg,195949035005_GradeA_up_20250819_112451_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250819_112557_full.jpg,195949035005_GradeA_up_20250819_112557_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250819_112935_full.jpg,195949035005_GradeA_up_20250819_112935_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250819_112945_full.jpg,195949035005_GradeA_up_20250819_112945_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250819_114824_full.jpg,195949035005_GradeA_up_20250819_114824_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250819_114834_full.jpg,195949035005_GradeA_up_20250819_114834_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250821_072553_full.jpg,195949035005_GradeA_up_20250821_072553_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250821_072604_full.jpg,195949035005_GradeA_up_20250821_072604_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250821_072614_full.jpg,195949035005_GradeA_up_20250821_072614_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250821_072722_full.jpg,195949035005_GradeA_up_20250821_072722_full.jpg,iPhone,15,Good,195949035005,Grade A,False
